"행사ID","행사명","장소","행사내용","행사시작일자","행사종료일자","행사시작시각","행사종료시각","요금정보","입장연령","주차장보유여부","소재지도로명주소","소재지지번주소","위도","경도"
599,"제주특별자치도립 서귀포합창단 제74회 정기연주회","서귀포예술의전당 대극장","공연",22/11/08,22/11/08,"19:30","21:00","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
600,"제주특별자치도립 서귀포관악단 즐거운 주말 토요 힐링 콘서트","서귀포예술의전당 대극장","공연",22/11/12,22/11/12,"15:00","16:00","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
601,"2022 제주국제관악제","서귀포예술의전당 대극장","공연",22/11/18,22/11/21,"19:30","21:00","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
602,"2022 문화예술교육축제","서귀포예술의전당 대극장","공연",22/11/26,22/11/26,"09:00","18:00","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
603,"제주특별자치도립 서귀포관악단 제76회 정기연주회","서귀포예술의전당 대극장","공연",22/12/01,22/12/01,"09:00","21:00","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
604,"2022년 문예회관과 함께하는 방방곡곡 문화공감 창작드라마발레 <레미제라블>","서귀포예술의전당 대극장","공연",22/12/09,22/12/10,"19:30","21:00","유료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
605,"제주특별자치도립 서귀포예술단 2022 송년음악회","서귀포예술의전당 대극장","공연",22/12/22,22/12/22,"19:30","21:00","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
606,"2022 서귀포예술의전당 & 극단가람 화해, 인간애의 아름다운 하모니 <해경무렵>","서귀포예술의전당 대극장","공연",22/11/05,22/11/06,"16:00","17:30","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
607,"2022 문화도시 서귀포 최우수 도시선정 기념 <손민수 피아노 리사이틀>","서귀포예술의전당 대극장","공연",22/11/13,22/11/13,"17:00","18:40","유료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
608,"<대관> 군악연주회","설문대여성문화센터","연주회",23/07/19,23/07/20,"09:00","11:00","무료","전체관람가"," ","제주특별자치도 제주시 선덕로8길 12(연동)","주소 X",33.48439696,126.5003713
609,"<대관> 가족뮤지컬 『프린세스 공주뮤지컬쇼』","설문대여성문화센터","뮤지컬",23/07/22,23/07/23,"11:00","17:00","무료","전체관람가"," ","제주특별자치도 제주시 선덕로8길 12(연동)","주소 X",33.48439696,126.5003713
641,"원주시립합창단 제103회 정기연주회","원주백운아트홀","클래식 연주회",23/03/03,23/03/03,"19:30","20:30","유료","8세이상","Y","강원도 원주시 시청로1 (무실동)","강원도 원주시 무실동 1",37.341925,127.9197228
642,"원주시립합창단 제104회 정기연주회","원주백운아트홀","클래식 연주회",23/06/08,23/06/08,"19:30","20:30","유료","8세이상","Y","강원도 원주시 시청로1 (무실동)","강원도 원주시 무실동 1",37.341925,127.9197228
643,"원주시립합창단 제105회 정기연주회","원주백운아트홀","클래식 연주회",23/09/07,23/09/07,"19:30","20:30","유료","8세이상","Y","강원도 원주시 시청로1 (무실동)","강원도 원주시 무실동 1",37.341925,127.9197228
644,"원주시립합창단 제60회 기획연주회","원주백운아트홀","클래식 연주회",23/11/09,23/11/09,"19:30","20:30","무료","8세이상","Y","강원도 원주시 시청로1 (무실동)","강원도 원주시 무실동 1",37.341925,127.9197228
645,"제21회 원주시 한국옻칠공예대전","원주시립중앙도서관","시상식+전시회",23/10/17,23/10/22,"09:00","18:00","무료","제한 X","Y","강원도 원주시 서원대로 472-12","강원도 원주시 단구동 990",37.32654285,127.95384852
646,"제22회 대한민국한지대전","원주한지테마파크전시회","전시회",23/05/05,23/06/18,"09:00","18:00","무료","제한 X","Y","강원도 원주시 한지공원길 151","강원도 원주시 무실동 16",37.33437553,127.93539573
647,"소설 토지의 날 기념 공연","박경리문학공원","공연",23/08/15,23/08/15,"19:30","20:30","무료","제한 X","Y","강원도 원주시 토지길 1","강원도 원주시 단구동 1620-5",37.32276957,127.9597297
648,"당나라 승려","국립아시아문화전당 일대","영화로부터 설치미술로 작품의 경계를 넓혀온 차이밍량은 이번 무대연출에서 당나라의 승려 현장(玄?)의 행보를 좇는다. 인생을 덧없이 함축하는 협소한 무대 공간에서 현장을 연기하는 이강생은 인간의 가장 단순한 행위를 전람한다. 아니 그저 행한다.",15/09/04,15/09/06,"19:00","X","유료","12세 이상","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
649,"아시아 문화예술 전문 주제 아카이브 전시","라이브러리파크","아시아 동시대 문화예술 자원을 기반으로 한 ''''사진'''', ''''디자인'''', ''''건축'''', ''''소리와 음악'''' 등 13개의 전문 주제 아카이브 전시",15/09/04,19/12/31,"10:00","X","무료","모든 연령","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
650,"국립아시아문화전당 건립 아카이브","라이브러리파크 기획관2","2002년부터 계획되어 2014년 완공까지 12년에 걸친  국립아시아문화전당의 건립 여정을 살펴볼 수 있는 전시",15/09/04,19/12/31,"10:00","X","무료","모든 연령","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
651,"열병의 방","국립아시아문화전당 일대","“영화와 같은 평면적 매체를 통해 다층적인 구도를 만드는 것은 내게 쉽지 않은 작업이다. 그렇기 때문에 새로운 형식, 즉 연극을 통해 이를 탐구할 수 있게 된 것은 기쁜 일이다. 가장 먼저 떠오르는 발상은 극장의 관객들을 모종의 질병에 감염시키는 것이다.”",15/09/04,15/09/06,"20:00","X","유료","12세 이상 입장가능","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
652,"소리동화 <부케티노>","어린이극장","눈을 감고 누워서 듣는, 오로지 사운드만으로 진행되는 소리동화 <부케티노>",15/09/04,15/09/08,"16:00","X","유료","만 7세이상 (취학아동)","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
653,"놀이체험극 <남도야 놀자>","어린이문화원 옥상 야외놀이터","전라도 특유의 몸짓과 재담 그리고 남도의 소리를 통해 관객들과 함께 참여하고 소통하며 풀어내는 체험형 마당극",15/09/04,15/09/04,"19:00","X","무료","모든 연령","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
654,"손으로 만드는 환상 쇼","어린이극장","그림자에 생명을 불어넣는 섬세한 표현력. 환상적인 빛과 실루엣으로 만나는 마술 같은 시간",15/09/04,15/09/05,"11:00","X","유료","만 3세 이상 입장가능","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
655,"타악기와 썸타다","김정문화회관","공연",22/07/23,22/07/23,"17:00","18:30","무료","제한 X","Y","제주특별자치도 서귀포시 김정문화로 36","제주특별자치도 서귀포시 강정동 176",33.251069,126.508668
656,"제 56회 정기연주회 Joy Classic","김정문화회관","공연",22/07/30,22/07/30,"17:00","18:30","무료","제한 X","Y","제주특별자치도 서귀포시 김정문화로 36","제주특별자치도 서귀포시 강정동 176",33.251069,126.508668
657,"2022 제주국제관악제","서귀포예술의전당 대극장","공연",22/08/09,22/08/11,"20:00","22:00","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
658,"제9회 서귀포청소년오케스트라 정기연주회","서귀포예술의전당 대극장","공연",22/08/21,22/08/21,"19:30","21:30","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
659,"플라멩코 국악, 소리로 타오르다","김정문화회관","공연",22/08/20,22/08/20,"17:00","18:30","무료","제한 X","Y","제주특별자치도 서귀포시 김정문화로 36","제주특별자치도 서귀포시 강정동 176",33.251069,126.508668
660,"제주 걸궁, 도채비와 놀다","김정문화회관","공연",22/08/27,22/08/27,"17:00","18:30","무료","제한 X","Y","제주특별자치도 서귀포시 김정문화로 36","제주특별자치도 서귀포시 강정동 176",33.251069,126.508668
661,"김정문화회관 기획공연 시리즈 토요일 토요일은 클래식 1. 두대의 피아노가 노래하는 지난 여름이야기","김정문화회관","공연",22/09/03,22/09/03,"17:00","18:30","무료","제한 X","Y","제주특별자치도 서귀포시 김정문화로 36","제주특별자치도 서귀포시 강정동 176",33.251069,126.508668
662,"김정문화회관 기획공연 시리즈 토요일 토요일은 클래식 2. 여름의 끝을 잡고","김정문화회관","공연",22/09/17,22/09/17,"17:00","18:30","무료","제한 X","Y","제주특별자치도 서귀포시 김정문화로 36","제주특별자치도 서귀포시 강정동 176",33.251069,126.508668
663,"제주특별자치도립 서귀포관악단 제74회 정기연주회","서귀포예술의전당 대극장","공연",22/09/01,22/09/01,"19:30","21:00","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
664,"제주특별자치도립 서귀포합창단 제73회 정기연주회","서귀포예술의전당 대극장","공연",22/09/07,22/09/07,"19:30","21:00","무료","제한 X","Y","제주특별자치도 서귀포시 태평로 270","제주특별자치도 서귀포시 서홍동 551-1",33.246333,126.550791
610,"<대관> 애월어린이합창단 창단공연","설문대여성문화센터","공연",23/07/29,23/07/29,"16:00","18:00","무료","전체관람가"," ","제주특별자치도 제주시 선덕로8길 12(연동)","주소 X",33.48439696,126.5003713
611,"<대관> 다시 잊는 노래","설문대여성문화센터","공연",23/07/30,23/07/30,"09:00","11:00","무료","전체관람가"," ","제주특별자치도 제주시 선덕로8길 12(연동)","주소 X",33.48439696,126.5003713
612,"<대관>『2023 구좌합창단 정기연주회』","제주문예회관 대극장","연주회",23/08/02,23/08/02,"19:30","21:30","무료","제한 X"," ","제주특별자치도 제주시 동광로 69","주소 X",33.50444397,126.5351724
613,"<자체>기획공연『한 여름밤의 실내악<위너스 콘서트>』","제주문예회관 대극장","연주회",23/08/03,23/08/03,"19:30","21:10","유료","8세이상관람가"," ","제주특별자치도 제주시 동광로 69","주소 X",33.50444397,126.5351724
614,"<자체>기획공연『제주. JAZZ와 재주하다』","제주문예회관 대극장","연주회",23/08/04,23/08/04,"19:30","21:30","유료","8세이상관람가"," ","제주특별자치도 제주시 동광로 69","주소 X",33.50444397,126.5351724
615,"<대관>꽈뜨로보체 제7회 정기연주회","제주문예회관 대극장","연주회",23/08/05,23/08/05,"16:00","18:00","무료","제한 X"," ","제주특별자치도 제주시 동광로 69","주소 X",33.50444397,126.5351724
616,"<대관>『2023 제주국제관악제』","제주문예회관 대극장","음악회",23/08/07,23/08/07,"14:00","16:00","무료","제한 X"," ","제주특별자치도 제주시 동광로 69","주소 X",33.50444397,126.5351724
617,"<대관>『2023 제주국제관악제』","제주문예회관 대극장","음악회",23/08/09,23/08/09,"20:00","22:00","무료","제한 X"," ","제주특별자치도 제주시 동광로 69","주소 X",33.50444397,126.5351724
618,"<대관>『2023 제주국제관악제』","제주문예회관 대극장","음악회",23/08/10,23/08/10,"14:00","16:00","무료","제한 X"," ","제주특별자치도 제주시 동광로 69","주소 X",33.50444397,126.5351724
619,"<대관>『2023 제주국제관악제』","제주문예회관 대극장","음악회",23/08/10,23/08/10,"20:00","22:00","무료","제한 X"," ","제주특별자치도 제주시 동광로 69","주소 X",33.50444397,126.5351724
